instancia,n,alpha,pop,crossover,mutation,max_gen,patience,seed,gen_alcanzado,evaluaciones,fitness,costo,penalizacion,nodos_construidos,nodos_total,factible,wall_s,nodos_ids
evcsReal_N100_A0_S72.txt,100,0,100,0.9,0.010000,4000,200,2,463,46300,8.80469e+07,8.80469e+07,0,99,100,si,3.43,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
evcsReal_N100_A0_S72.txt,100,0,100,0.9,0.010000,4000,200,4,622,62200,8.86272e+07,8.86272e+07,0,99,100,si,2.66,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
evcsReal_N100_A0_S72.txt,100,0,100,0.9,0.010000,4000,200,5,657,65700,8.80469e+07,8.80469e+07,0,99,100,si,4.85,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
evcsReal_N100_A0.20_S71.txt,100,0.20,200,0.9,0.010000,4000,200,2,4000,800000,4.2681e+13,1.42262e+07,4.2681e+13,46,100,no,35.03,2;3;9;11;13;17;19;20;22;23;24;28;29;30;32;34;36;37;38;39;40;49;52;58;61;62;63;64;65;67;69;70;71;73;74;76;77;78;79;80;81;87;88;91;97;98
evcsReal_N100_A0_S72.txt,100,0,200,0.9,0.010000,4000,200,1,534,106800,8.80469e+07,8.80469e+07,0,99,100,si,5.54,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
evcsReal_N100_A0_S72.txt,100,0,200,0.9,0.010000,4000,200,2,316,63200,8.86254e+07,8.86254e+07,0,99,100,si,4.76,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
evcsReal_N100_A0_S72.txt,100,0,200,0.9,0.010000,4000,200,3,340,68000,8.80469e+07,8.80469e+07,0,99,100,si,5.13,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
evcsReal_N100_A0.05_S72.txt,100,0.05,10,0.9,0.010000,4000,200,1,566,5660,2.86518e+07,2.86518e+07,0,65,100,si,0.54,7;8;9;14;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;49;52;55;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;94;96;97;98
evcsReal_N100_A0_S72.txt,100,0,200,0.9,0.010000,4000,200,4,582,116400,8.83782e+07,8.83782e+07,0,99,100,si,4.93,0;1;2;3;4;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
evcsReal_N100_A0.05_S72.txt,100,0.05,10,0.9,0.010000,4000,200,2,709,7090,3.18449e+07,3.18449e+07,0,65,100,si,0.66,7;8;12;14;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;52;53;55;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;89;90;91;92;94;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,10,0.9,0.010000,4000,200,3,713,7130,3.05031e+07,3.05031e+07,0,66,100,si,0.45,8;9;11;16;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;51;52;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;94;96;97;98;99
evcsReal_N100_A0.05_S72.txt,100,0.05,10,0.9,0.010000,4000,200,5,572,5720,3.18449e+07,3.18449e+07,0,65,100,si,0.36,7;8;12;14;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;52;53;55;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;89;90;91;92;94;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,10,0.9,0.010000,4000,200,4,766,7660,2.53403e+07,2.53403e+07,0,65,100,si,0.72,7;8;9;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;49;51;52;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;94;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,20,0.9,0.010000,4000,200,1,592,11840,2.76225e+07,2.76225e+07,0,66,100,si,0.79,7;8;9;10;11;16;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;50;51;52;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,20,0.9,0.010000,4000,200,3,541,10820,2.55034e+07,2.55034e+07,0,65,100,si,0.72,7;8;9;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;51;52;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;94;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,20,0.9,0.010000,4000,200,2,673,13460,2.86518e+07,2.86518e+07,0,65,100,si,1.34,7;8;9;14;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;49;52;55;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;94;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,20,0.9,0.010000,4000,200,5,491,9820,2.50164e+07,2.50164e+07,0,66,100,si,1.00,7;8;9;10;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;49;50;51;52;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,20,0.9,0.010000,4000,200,4,848,16960,3.13611e+07,3.13611e+07,0,67,100,si,1.26,0;1;3;7;8;9;10;11;17;18;19;20;21;22;23;24;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;49;50;51;52;58;59;60;61;62;63;64;67;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;87;88;89;90;91;97;98
evcsReal_N100_A0_S72.txt,100,0,200,0.9,0.010000,4000,200,5,474,94800,8.83782e+07,8.83782e+07,0,99,100,si,7.03,0;1;2;3;4;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
evcsReal_N100_A0.20_S71.txt,100,0.20,200,0.9,0.010000,4000,200,3,4000,800000,4.2681e+13,1.6264e+07,4.2681e+13,45,100,no,45.25,7;11;13;17;20;21;22;23;24;26;27;28;29;30;31;32;33;37;38;39;40;49;55;60;61;62;63;64;65;67;69;70;73;74;76;77;78;79;80;81;86;89;90;91;99
evcsReal_N100_A0.05_S72.txt,100,0.05,50,0.9,0.010000,4000,200,2,506,25300,2.7914e+07,2.7914e+07,0,68,100,si,2.61,7;8;9;10;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;44;48;49;50;51;52;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,50,0.9,0.010000,4000,200,1,892,44600,3.13611e+07,3.13611e+07,0,67,100,si,3.43,0;1;3;7;8;9;10;11;17;18;19;20;21;22;23;24;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;49;50;51;52;58;59;60;61;62;63;64;67;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;87;88;89;90;91;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,50,0.9,0.010000,4000,200,4,668,33400,3.02038e+07,3.02038e+07,0,70,100,si,2.47,2;3;7;8;9;10;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;49;50;51;52;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;96;97;98;99
evcsReal_N100_A0.05_S72.txt,100,0.05,50,0.9,0.010000,4000,200,3,762,38100,2.96059e+07,2.96059e+07,0,67,100,si,3.87,7;8;9;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;51;52;53;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;93;94;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,50,0.9,0.010000,4000,200,5,1015,50750,2.53403e+07,2.53403e+07,0,65,100,si,5.47,7;8;9;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;49;51;52;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;94;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,100,0.9,0.010000,4000,200,2,639,63900,2.85209e+07,2.85209e+07,0,68,100,si,4.79,7;8;9;10;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;50;51;52;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;85;86;87;88;89;90;91;92;96;97;98
evcsReal_N100_A0.20_S71.txt,100,0.20,200,0.9,0.010000,4000,200,4,4000,800000,4.2681e+13,1.50763e+07,4.2681e+13,46,100,no,46.14,7;8;20;22;23;24;26;27;28;29;30;31;32;33;34;36;37;38;39;45;54;58;60;61;62;63;64;65;66;67;69;70;71;72;73;75;76;77;78;79;80;81;83;91;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,100,0.9,0.010000,4000,200,3,827,82700,3.19971e+07,3.19971e+07,0,69,100,si,7.12,0;2;7;8;9;11;13;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;51;52;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;94;96;97;98
evcsReal_N100_A0.20_S71.txt,100,0.20,200,0.9,0.010000,4000,200,5,4000,800000,4.2681e+13,1.59533e+07,4.2681e+13,47,100,no,45.18,8;9;10;11;12;17;20;21;23;24;28;29;30;33;34;35;36;37;38;40;45;52;54;58;59;61;62;64;65;67;68;69;70;71;72;73;74;76;77;78;79;80;81;87;91;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,100,0.9,0.010000,4000,200,1,1164,116400,3.29348e+07,3.29348e+07,0,71,100,si,12.64,2;7;8;9;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;45;48;49;51;52;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;83;87;88;89;90;91;92;94;96;97;98;99
evcsReal_N100_A0.05_S72.txt,100,0.05,100,0.9,0.010000,4000,200,4,802,80200,3.55815e+07,3.55815e+07,0,69,100,si,8.50,1;7;8;9;11;14;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;47;49;52;55;56;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;94;96;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,200,0.9,0.010000,4000,200,2,344,68800,5.20079e+07,5.20079e+07,0,79,100,si,5.39,1;3;5;6;7;8;9;10;11;16;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;44;47;48;49;51;52;54;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;84;85;87;88;89;90;91;92;93;94;96;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,10,0.9,0.010000,4000,200,1,619,6190,1.07548e+07,1.07548e+07,0,47,100,si,0.33,2;10;17;19;20;21;22;23;24;26;27;28;30;31;32;33;34;35;36;37;38;39;40;45;51;59;60;61;63;64;65;68;69;70;71;72;73;74;75;76;77;78;79;80;81;86;98
evcsReal_N100_A0.10_S72.txt,100,0.10,10,0.9,0.010000,4000,200,2,973,9730,8.79089e+06,8.79089e+06,0,47,100,si,0.50,2;8;10;17;19;20;21;22;23;24;26;27;29;30;31;32;33;34;35;36;37;38;39;40;49;51;52;60;61;62;63;64;65;67;68;69;70;71;72;73;74;76;77;78;79;80;81
evcsReal_N100_A0.10_S72.txt,100,0.10,10,0.9,0.010000,4000,200,3,738,7380,1.0715e+07,1.0715e+07,0,45,100,si,0.66,0;2;7;9;19;20;21;22;23;24;26;27;28;30;31;32;33;34;35;36;37;38;39;40;52;60;61;62;63;64;65;69;70;71;72;73;74;75;76;77;78;79;80;81;91
evcsReal_N100_A0.05_S72.txt,100,0.05,100,0.9,0.010000,4000,200,5,1029,102900,3.09016e+07,3.09016e+07,0,69,100,si,10.80,7;8;9;10;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;49;50;51;52;53;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;96;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,10,0.9,0.010000,4000,200,5,625,6250,9.19282e+06,9.19282e+06,0,48,100,si,0.32,8;11;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;52;60;61;62;63;64;65;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,10,0.9,0.010000,4000,200,4,1155,11550,8.74819e+06,8.74819e+06,0,47,100,si,1.05,2;17;19;20;21;22;23;24;26;27;28;29;30;31;32;33;35;36;37;38;39;40;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;89;98
evcsReal_N100_A0.10_S72.txt,100,0.10,20,0.9,0.010000,4000,200,1,846,16920,1.10837e+07,1.10837e+07,0,49,100,si,1.25,2;8;9;10;17;18;19;20;22;23;24;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;51;52;60;61;63;64;65;67;68;69;71;72;73;74;75;76;77;78;79;80;81;88;97
evcsReal_N100_A0.10_S72.txt,100,0.10,20,0.9,0.010000,4000,200,2,546,10920,1.3007e+07,1.3007e+07,0,48,100,si,1.00,2;3;10;12;17;19;20;22;23;24;26;28;29;30;31;32;33;35;36;37;38;39;40;51;59;60;61;62;63;64;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;89;97;98
evcsReal_N100_A0.05_S72.txt,100,0.05,200,0.9,0.010000,4000,200,1,747,149400,3.48934e+07,3.48934e+07,0,70,100,si,12.55,5;7;8;9;10;11;16;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;50;51;52;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;84;85;86;87;88;89;90;91;92;96;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,20,0.9,0.010000,4000,200,3,529,10580,1.21683e+07,1.21683e+07,0,49,100,si,0.96,3;18;19;20;21;22;23;27;28;29;31;32;33;34;35;36;37;38;39;40;49;50;52;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;91;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,20,0.9,0.010000,4000,200,5,847,16940,8.86662e+06,8.86662e+06,0,46,100,si,1.57,9;10;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;59;60;61;62;63;64;65;67;69;70;71;72;73;74;75;76;77;78;79;80;81;87;98
evcsReal_N100_A0.10_S72.txt,100,0.10,20,0.9,0.010000,4000,200,4,1263,25260,9.63713e+06,9.63713e+06,0,47,100,si,1.81,2;8;11;17;18;19;20;21;22;23;24;27;29;30;31;32;33;34;35;36;37;38;39;40;59;60;61;62;63;64;65;68;69;71;72;73;74;75;76;77;78;79;80;81;87;91;98
evcsReal_N100_A0.10_S72.txt,100,0.10,50,0.9,0.010000,4000,200,1,463,23150,1.37159e+07,1.37159e+07,0,50,100,si,2.16,8;10;17;19;20;21;23;24;27;28;29;31;32;33;34;35;36;37;38;39;40;45;48;51;52;58;59;60;61;62;63;64;65;67;69;70;71;72;73;74;75;76;77;78;79;80;81;86;88;97
evcsReal_N100_A0.05_S72.txt,100,0.05,200,0.9,0.010000,4000,200,5,505,101000,4.72206e+07,4.72206e+07,0,78,100,si,9.31,2;4;5;7;8;9;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;47;48;49;50;51;52;53;55;56;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;86;87;88;89;90;91;92;94;95;96;97;98;99
evcsReal_N100_A0.10_S72.txt,100,0.10,50,0.9,0.010000,4000,200,2,652,32600,1.30885e+07,1.30885e+07,0,48,100,si,2.68,7;8;17;19;20;21;22;23;24;27;28;29;31;32;33;34;35;36;37;38;39;40;45;58;59;60;61;62;63;64;65;69;71;72;73;74;75;76;77;78;79;80;81;83;87;90;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,50,0.9,0.010000,4000,200,3,783,39150,1.57196e+07,1.57196e+07,0,49,100,si,3.96,4;7;9;10;11;18;19;20;21;23;24;26;28;30;31;32;33;34;35;36;37;38;39;40;48;49;51;52;59;60;61;62;63;64;67;69;71;72;73;74;75;76;77;78;79;80;81;87;99
evcsReal_N100_A0.10_S72.txt,100,0.10,50,0.9,0.010000,4000,200,4,556,27800,1.56616e+07,1.56616e+07,0,50,100,si,2.97,9;17;19;20;21;23;26;28;29;30;31;32;33;34;35;36;37;38;39;40;45;48;49;51;53;59;60;61;63;64;65;67;68;69;70;71;72;73;74;76;77;78;79;80;81;90;91;97;98;99
evcsReal_N100_A0.10_S72.txt,100,0.10,50,0.9,0.010000,4000,200,5,535,26750,1.27414e+07,1.27414e+07,0,48,100,si,2.17,2;7;9;13;17;18;19;20;22;23;24;26;27;30;31;32;33;34;35;36;37;38;39;40;51;58;59;60;61;62;63;64;65;68;69;70;71;72;73;74;76;77;78;79;80;81;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,100,0.9,0.010000,4000,200,1,598,59800,1.61621e+07,1.61621e+07,0,48,100,si,5.76,2;3;8;17;19;20;21;23;24;28;30;31;32;33;34;35;36;37;38;39;40;55;59;60;61;62;63;64;65;67;68;69;71;72;73;74;76;77;78;79;80;81;85;90;91;95;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,100,0.9,0.010000,4000,200,3,554,55400,1.60461e+07,1.60461e+07,0,50,100,si,4.42,0;7;11;19;20;21;22;23;26;27;28;29;30;31;32;33;35;36;37;38;39;40;49;52;60;61;62;63;64;65;69;70;71;72;73;74;76;77;78;79;80;81;86;87;88;90;91;92;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,100,0.9,0.010000,4000,200,4,463,46300,2.27333e+07,2.27333e+07,0,54,100,si,3.78,7;11;18;19;20;22;23;29;30;31;32;33;34;35;36;37;38;39;40;41;44;45;48;49;51;52;53;58;60;61;62;63;64;67;68;69;71;72;73;74;75;76;77;78;79;80;81;82;88;90;91;97;98;99
evcsReal_N100_A0.05_S72.txt,100,0.05,200,0.9,0.010000,4000,200,4,821,164200,4.51968e+07,4.51968e+07,0,73,100,si,16.48,4;7;8;9;11;12;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;46;47;49;51;52;53;57;58;59;60;61;62;63;64;65;66;67;68;69;71;72;73;74;75;76;77;78;79;80;81;87;89;90;91;92;93;94;96;97;98;99
evcsReal_N100_A0.10_S72.txt,100,0.10,100,0.9,0.010000,4000,200,2,694,69400,1.78922e+07,1.78922e+07,0,50,100,si,6.22,2;9;10;11;13;17;19;20;21;23;26;27;29;30;31;32;33;34;35;36;37;38;39;40;45;49;50;51;52;58;59;60;61;62;63;64;69;71;72;73;74;76;77;78;79;80;81;96;97;99
evcsReal_N100_A0.10_S72.txt,100,0.10,100,0.9,0.010000,4000,200,5,574,57400,1.49981e+07,1.49981e+07,0,49,100,si,5.20,7;10;11;17;19;20;21;22;23;24;28;29;30;31;32;33;34;35;36;37;38;39;40;42;45;52;59;60;61;62;63;64;68;69;71;72;73;74;76;77;78;79;80;81;89;90;91;98;99
evcsReal_N100_A0.10_S72.txt,100,0.10,200,0.9,0.010000,4000,200,4,470,94000,2.12973e+07,2.12973e+07,0,50,100,si,7.36,8;13;17;19;20;22;23;24;30;31;32;33;34;35;36;37;38;39;40;50;53;59;60;61;62;63;64;67;68;69;70;71;72;73;74;76;77;78;79;80;81;84;86;89;90;91;92;97;98;99
evcsReal_N100_A0.10_S72.txt,100,0.10,200,0.9,0.010000,4000,200,2,581,116200,2.15397e+07,2.15397e+07,0,50,100,si,9.12,3;8;16;18;19;20;21;22;23;24;28;30;31;32;33;34;35;36;37;38;39;40;45;48;50;55;58;59;60;61;62;63;64;68;69;71;72;73;74;76;77;78;79;80;81;87;90;92;94;98
evcsReal_N100_A0.10_S72.txt,100,0.10,200,0.9,0.010000,4000,200,3,528,105600,1.7646e+07,1.7646e+07,0,49,100,si,9.87,9;13;14;17;19;20;21;22;23;24;26;30;31;32;33;34;35;36;37;38;39;40;47;49;51;52;60;61;63;64;65;67;69;70;71;72;73;74;76;77;78;79;80;81;87;88;97;98;99
evcsReal_N100_A0.15_S72.txt,100,0.15,10,0.9,0.010000,4000,200,1,4000,40000,1.1183e+13,7.26662e+06,1.1183e+13,44,100,no,2.36,2;9;10;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;61;62;63;64;65;67;68;69;70;71;72;74;75;76;77;78;79;80;81;98
evcsReal_N100_A0.15_S72.txt,100,0.15,10,0.9,0.010000,4000,200,2,4000,40000,1.1183e+13,7.99318e+06,1.1183e+13,45,100,no,2.78,2;8;11;17;20;21;22;23;24;26;27;28;29;30;31;33;34;35;36;37;38;39;40;49;61;62;63;64;65;68;69;70;71;72;73;74;75;76;77;78;79;80;81;91;97
evcsReal_N100_A0.15_S72.txt,100,0.15,10,0.9,0.010000,4000,200,3,4000,40000,1.1183e+13,7.41383e+06,1.1183e+13,45,100,no,2.03,2;10;11;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;52;60;61;62;63;64;65;67;68;69;70;71;72;73;75;76;77;78;79;80;81
evcsReal_N100_A0.15_S72.txt,100,0.15,10,0.9,0.010000,4000,200,4,4000,40000,1.1183e+13,7.03442e+06,1.1183e+13,45,100,no,2.58,2;8;10;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;98
evcsReal_N100_A0.15_S72.txt,100,0.15,10,0.9,0.010000,4000,200,5,4000,40000,1.1183e+13,7.20738e+06,1.1183e+13,45,100,no,2.52,2;10;11;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;60;61;62;63;64;65;67;68;69;70;71;72;74;75;76;77;78;79;80;81;98
evcsReal_N100_A0.10_S72.txt,100,0.10,200,0.9,0.010000,4000,200,1,900,180000,1.8508e+07,1.8508e+07,0,49,100,si,15.70,2;11;14;16;17;19;20;22;23;24;25;27;28;30;31;32;33;34;35;36;37;38;39;40;45;52;58;60;61;62;63;64;67;69;70;71;72;73;74;76;77;78;79;80;81;91;92;97;98
evcsReal_N100_A0.15_S72.txt,100,0.15,20,0.9,0.010000,4000,200,1,4000,80000,1.1183e+13,8.66096e+06,1.1183e+13,46,100,no,4.05,2;7;17;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;36;37;38;39;40;51;52;60;61;62;63;64;65;68;69;70;71;72;73;74;75;76;77;78;79;80;81;91
evcsReal_N100_A0.10_S72.txt,100,0.10,200,0.9,0.010000,4000,200,5,615,123000,1.92659e+07,1.92659e+07,0,52,100,si,12.03,8;9;11;17;18;19;20;22;23;28;29;30;31;32;33;34;35;36;37;38;39;40;48;51;52;56;58;60;61;62;63;64;65;66;68;69;70;71;72;73;74;76;77;78;79;80;81;91;95;96;97;98
evcsReal_N100_A0.15_S72.txt,100,0.15,20,0.9,0.010000,4000,200,3,4000,80000,1.1183e+13,7.65895e+06,1.1183e+13,44,100,no,3.85,2;10;11;17;19;20;21;22;23;24;26;27;28;29;30;31;32;34;35;36;37;38;39;40;60;61;62;63;64;65;67;68;69;70;71;72;75;76;77;78;79;80;81;91
evcsReal_N100_A0.15_S72.txt,100,0.15,20,0.9,0.010000,4000,200,2,4000,80000,1.1183e+13,8.25109e+06,1.1183e+13,44,100,no,5.10,2;8;9;17;19;20;21;22;23;24;26;27;28;29;30;31;33;34;36;37;38;39;40;60;61;62;63;64;65;67;68;69;70;71;72;75;76;77;78;79;80;81;91;98
